skills1,skills2,rel
Jira,iOS,0.004310345
Jira,UI,0.004310345
Jira,SOX,0.00862069
Jira,Selenium,0.012931034
Jira,LDAP,0.012931034
Jira,Process Engineering,0.004310345
Jira,Adobe Acrobat,0.00862069
Jira,Drupal,0.004310345
Jira,Medical Insurance,0.004310345
Jira,Business Management,0.004310345
Data Management,Python,0.012931034
Data Management,SQL,0.034482759
Data Management,R,0.13362069
Data Management,Hadoop,0.00862069
Data Management,Spark,0.00862069
Data Management,Java,0.004310345
Data Management,Tableau,0.047413793
Data Management,SAS,0.004310345
Data Management,Big Data,0.00862069
Data Management,AWS,0.004310345
Data Management,Oracle,0.025862069
Data Management,Data Warehouse,0.004310345
Data Management,AI,0.012931034
Data Management,Data Analysis,0.004310345
Data Management,Azure,0.012931034
Data Management,Microsoft Office,0.012931034
Data Management,Excel,0.094827586
Data Management,Perl,0.012931034
Data Management,SPSS,0.004310345
Data Management,Data Science,0.004310345
Data Management,Project Management,0.012931034
Data Management,Business Intelligence,0.038793103
Data Management,Informatica,0.00862069
Data Management,Power BI,0.004310345
Data Management,Teradata,0.017241379
Data Management,Microsoft Access,0.004310345
Data Management,Marketing,0.030172414
Data Management,Quantitative Analysis,0.004310345
Data Management,Apache,0.004310345
Data Management,SAP,0.012931034
Data Management,HTML5,0.004310345
Data Management,QlikView,0.004310345
Data Management,Business Analysis,0.004310345
Data Management,Predictive Analytics,0.004310345
Data Management,Network,0.004310345
Data Management,Visio,0.004310345
Data Management,CI,0.012931034
Data Management,Go,0.030172414
Data Management,CSS,0.004310345
Data Management,Microsoft Word,0.004310345
Data Management,Google Analytics,0.004310345
Data Management,Digital Marketing,0.00862069
Data Management,Information Security,0.004310345
Data Management,Accounting,0.017241379
Data Management,Epic,0.012931034
Data Management,OBIEE,0.004310345
Data Management,PMP,0.00862069
Data Management,Telecommunication,0.004310345
Data Management,UI,0.00862069
Data Management,Process Management,0.004310345
Data Management,Workday,0.004310345
Data Management,FTP,0.004310345
Data Management,Managed Care,0.012931034
Data Management,CPA,0.00862069
Data Management,VersionOne,0.00862069
Data Management,Marketo,0.004310345
Data Management,Regulatory Reporting,0.00862069
Data Management,Business Management,0.004310345
Data Management,IFRS,0.004310345
Data Management,SEO,0.004310345
Quantitative Analysis,Python,0.004310345
Quantitative Analysis,R,0.004310345
Quantitative Analysis,Excel,0.004310345
Quantitative Analysis,Data Management,0.004310345
Apache,Python,0.012931034
Apache,SQL,0.012931034
Apache,R,0.021551724
Apache,Hadoop,0.00862069
Apache,Spark,0.017241379
Apache,Java,0.004310345
Apache,Tableau,0.021551724
Apache,Hive,0.004310345
Apache,SAS,0.004310345
Apache,Big Data,0.004310345
Apache,AWS,0.017241379
Apache,Scala,0.004310345
Apache,NoSQL,0.00862069
Apache,Oracle,0.004310345
Apache,Linux,0.00862069
Apache,Kafka,0.004310345
Apache,Azure,0.004310345
Apache,Excel,0.017241379
Apache,MySQL,0.004310345
Apache,SPSS,0.004310345
Apache,Data Science,0.004310345
Apache,Docker,0.00862069
Apache,Business Intelligence,0.00862069
Apache,S3,0.004310345
Apache,C#,0.00862069
Apache,Informatica,0.004310345
Apache,Google Cloud Platform,0.004310345
Apache,Elasticsearch,0.004310345
Apache,Power BI,0.00862069
Apache,Marketing,0.004310345
Apache,Jira,0.004310345
Apache,Data Management,0.004310345
Apache,SAP,0.004310345
Apache,Predictive Analytics,0.004310345
Apache,Go,0.017241379
Apache,Confluence,0.004310345
Apache,Google Analytics,0.004310345
Apache,SaaS,0.004310345
Apache,OBIEE,0.004310345
Jenkins,Python,0.004310345
Jenkins,SQL,0.00862069
Jenkins,R,0.00862069
Jenkins,Java,0.004310345
Jenkins,Tableau,0.004310345
Jenkins,AWS,0.004310345
Jenkins,Azure,0.004310345
Jenkins,Git,0.004310345
Jenkins,HBase,0.004310345
Jenkins,Perl,0.004310345
Jenkins,MongoDB,0.004310345
Jenkins,Ruby,0.004310345
Jenkins,Elasticsearch,0.004310345
Jenkins,REST,0.004310345
Jenkins,Splunk,0.004310345
Jenkins,Solr,0.004310345
Jenkins,Kubernetes,0.004310345
Jenkins,SVN,0.004310345
Jenkins,Angular,0.004310345
Jenkins,Chef,0.004310345
Jenkins,Maven,0.004310345
Jenkins,Ansible,0.004310345
Jenkins,Redis,0.004310345
Jenkins,Lucene,0.004310345
Jenkins,Spring,0.004310345
Jenkins,Bootstrap,0.004310345
Jenkins,SSL,0.004310345
XML,Python,0.012931034
XML,SQL,0.043103448
XML,R,0.047413793
XML,Java,0.021551724
XML,Tableau,0.004310345
XML,SAS,0.00862069
XML,Oracle,0.012931034
XML,AI,0.004310345
XML,Git,0.00862069
XML,Excel,0.043103448
XML,JavaScript,0.012931034
XML,Data Science,0.004310345
XML,Project Management,0.00862069
XML,S3,0.004310345
XML,Teradata,0.004310345
XML,REST,0.004310345
XML,Splunk,0.004310345
XML,JSON,0.012931034
XML,PHP,0.004310345
XML,HTML5,0.00862069
XML,Analysis Skills,0.004310345
XML,Visio,0.00862069
XML,PL/SQL,0.004310345
XML,DB2,0.004310345
XML,Go,0.025862069
XML,CSS,0.012931034
XML,Angular,0.004310345
XML,Google Analytics,0.004310345
XML,React,0.004310345
XML,SOAP,0.004310345
XML,OBIEE,0.004310345
XML,Omniture,0.004310345
XML,UI,0.00862069
XML,PeopleSoft,0.00862069
XML,Workday,0.004310345
XML,FTP,0.004310345
XML,Tomcat,0.004310345
XML,Application Support,0.00862069
XML,UX,0.00862069
XML,Windows,0.004310345
XML,Drupal,0.004310345
XML,IDS,0.004310345
XML,Magento,0.004310345
XML,Regulatory Reporting,0.004310345
XML,WordPress,0.004310345
XML,Conflict Management,0.004310345
XML,Google Search Console,0.004310345
XML,SEO,0.004310345
SAP,Python,0.012931034
SAP,SQL,0.038793103
SAP,R,0.125
SAP,Hadoop,0.004310345
SAP,Java,0.00862069
SAP,Tableau,0.043103448
SAP,SAS,0.004310345
SAP,AWS,0.004310345
SAP,Oracle,0.017241379
SAP,AI,0.030172414
SAP,Data Analysis,0.004310345
SAP,Microsoft Office,0.012931034
SAP,Excel,0.090517241
SAP,JavaScript,0.00862069
SAP,SPSS,0.004310345
SAP,Business Intelligence,0.004310345
SAP,Informatica,0.004310345
SAP,Marketing,0.034482759
SAP,SDLC,0.004310345
SAP,Data Management,0.012931034
SAP,Apache,0.004310345
SAP,Business Analysis,0.004310345
SAP,Predictive Analytics,0.004310345
SAP,Network,0.012931034
SAP,Visio,0.00862069
SAP,CI,0.00862069
SAP,Go,0.030172414
SAP,Crystal Reports,0.004310345
SAP,Google Analytics,0.004310345
SAP,Digital Marketing,0.00862069
SAP,React,0.004310345
SAP,Accounting,0.021551724
SAP,SaaS,0.004310345
SAP,Epic,0.012931034
SAP,OBIEE,0.004310345
SAP,Operations Research,0.00862069
SAP,PeopleSoft,0.00862069
SAP,Process Management,0.004310345
SAP,Social Media Management,0.004310345
SAP,Customer Service,0.004310345
SAP,Quality Management,0.004310345
SAP,SOX,0.004310345
SAP,CPA,0.004310345
SAP,Epic Certification,0.00862069
SAP,GAAP,0.004310345
SAP,Process Mapping,0.004310345
SAP,Regulatory Reporting,0.004310345
SAP,Business Management,0.012931034
SAP,IFRS,0.004310345
SAP,Payroll,0.00862069
PHP,Python,0.021551724
PHP,SQL,0.017241379
PHP,R,0.021551724
PHP,Hadoop,0.004310345
PHP,Java,0.00862069
PHP,Tableau,0.004310345
PHP,Hive,0.004310345
PHP,SAS,0.004310345
PHP,Oracle,0.004310345
PHP,Git,0.004310345
PHP,Excel,0.012931034
PHP,JavaScript,0.004310345
PHP,MySQL,0.004310345
PHP,Perl,0.00862069
PHP,Data Science,0.00862069
PHP,Project Management,0.004310345
PHP,Business Intelligence,0.004310345
PHP,C#,0.00862069
PHP,Splunk,0.004310345
PHP,XML,0.004310345
PHP,HTML5,0.004310345
PHP,Business Analysis,0.004310345
PHP,PL/SQL,0.004310345
PHP,Go,0.012931034
PHP,CSS,0.004310345
PHP,Pentaho,0.004310345
PHP,Google Analytics,0.00862069
PHP,Omniture,0.004310345
PHP,Application Support,0.004310345
PHP,UX,0.004310345
PHP,Google Search Console,0.004310345
PHP,SEO,0.004310345
Alteryx,Python,0.025862069
Alteryx,SQL,0.030172414
Alteryx,Machine Learning,0.004310345
Alteryx,R,0.043103448
Alteryx,Java,0.012931034
Alteryx,Tableau,0.043103448
Alteryx,SAS,0.00862069
Alteryx,AWS,0.00862069
Alteryx,Data Warehouse,0.004310345
Alteryx,AI,0.004310345
Alteryx,Azure,0.004310345
Alteryx,Microsoft Office,0.004310345
Alteryx,Git,0.004310345
Alteryx,Excel,0.034482759
Alteryx,Data Science,0.017241379
Alteryx,Business Intelligence,0.004310345
Alteryx,Informatica,0.00862069
Alteryx,Power BI,0.004310345
Alteryx,Statistical Software,0.004310345
Alteryx,Marketing,0.012931034
Alteryx,JSON,0.004310345
Alteryx,QlikView,0.004310345
Alteryx,Network,0.004310345
Alteryx,Visio,0.004310345
Alteryx,PL/SQL,0.004310345
Alteryx,CI,0.004310345
Alteryx,DB2,0.004310345
Alteryx,Go,0.00862069
Alteryx,SharePoint,0.004310345
Alteryx,Google Analytics,0.004310345
Alteryx,Digital Marketing,0.004310345
Alteryx,React,0.004310345
Alteryx,Accounting,0.00862069
Alteryx,Operations Research,0.004310345
Alteryx,UI,0.004310345
Alteryx,CPA,0.00862069
Alteryx,CFE,0.004310345
Time Management,R,0.00862069
Time Management,Excel,0.00862069
Time Management,Project Management,0.004310345
Time Management,Business Intelligence,0.00862069
HTML5,Python,0.00862069
HTML5,SQL,0.00862069
HTML5,Machine Learning,0.004310345
HTML5,R,0.017241379
HTML5,Hadoop,0.004310345
HTML5,Spark,0.004310345
HTML5,Java,0.017241379
HTML5,Tableau,0.004310345
HTML5,Big Data,0.004310345
HTML5,Scala,0.004310345
HTML5,Oracle,0.00862069
HTML5,AI,0.004310345
HTML5,Azure,0.004310345
HTML5,Git,0.00862069
HTML5,Excel,0.00862069
HTML5,JavaScript,0.012931034
HTML5,Data Science,0.004310345
HTML5,Business Intelligence,0.004310345
HTML5,S3,0.004310345
HTML5,C#,0.004310345
HTML5,Informatica,0.004310345
HTML5,Teradata,0.00862069
HTML5,REST,0.004310345
HTML5,Splunk,0.004310345
HTML5,Data Management,0.004310345
HTML5,XML,0.00862069
HTML5,PHP,0.004310345
HTML5,DB2,0.004310345
HTML5,Go,0.00862069
HTML5,CSS,0.017241379
HTML5,Angular,0.004310345
HTML5,Google Analytics,0.004310345
HTML5,Node.js,0.004310345
HTML5,React,0.00862069
HTML5,SOAP,0.004310345
HTML5,Omniture,0.004310345
HTML5,UI,0.004310345
HTML5,Tomcat,0.004310345
HTML5,Google Search Console,0.004310345
HTML5,SEO,0.004310345
Visual Basic,Python,0.017241379
Visual Basic,SQL,0.017241379
Visual Basic,R,0.021551724
Visual Basic,Java,0.004310345
Visual Basic,Tableau,0.012931034
Visual Basic,SAS,0.017241379
Visual Basic,Excel,0.017241379
Visual Basic,Visio,0.00862069
Visual Basic,SharePoint,0.00862069
Visual Basic,Accounting,0.004310345
Visual Basic,Kanban,0.00862069
Visual Basic,Operations Research,0.004310345
Visual Basic,Hyperion,0.004310345
Visual Basic,Workday,0.004310345
Visual Basic,VersionOne,0.00862069
STATA,Python,0.021551724
STATA,SQL,0.025862069
STATA,Machine Learning,0.00862069
STATA,R,0.034482759
STATA,Spark,0.00862069
STATA,Tableau,0.00862069
STATA,SAS,0.025862069
STATA,Scala,0.00862069
STATA,NoSQL,0.004310345
STATA,Oracle,0.004310345
STATA,MATLAB,0.012931034
STATA,Microsoft Office,0.004310345
STATA,Excel,0.021551724
STATA,SPSS,0.00862069
STATA,Data Science,0.012931034
STATA,Business Intelligence,0.012931034
STATA,Power BI,0.004310345
STATA,Go,0.004310345
STATA,GIS,0.004310345
STATA,Telecommunication,0.004310345
STATA,Epidemiology,0.004310345
STATA,Ant,0.004310345
STATA,ACH,0.004310345
STATA,Biostatistics,0.004310345
QlikView,Python,0.017241379
QlikView,SQL,0.021551724
QlikView,Machine Learning,0.00862069
QlikView,R,0.030172414
QlikView,Java,0.00862069
QlikView,Tableau,0.025862069
QlikView,SAS,0.004310345
QlikView,Big Data,0.004310345
QlikView,Data Warehouse,0.004310345
QlikView,Linux,0.004310345
QlikView,AI,0.004310345
QlikView,Data Analysis,0.004310345
QlikView,Excel,0.021551724
QlikView,JavaScript,0.004310345
QlikView,Data Science,0.00862069
QlikView,Business Intelligence,0.012931034
QlikView,C#,0.004310345
QlikView,Informatica,0.004310345
QlikView,Power BI,0.004310345
QlikView,Statistical Software,0.004310345
QlikView,Data Management,0.004310345
QlikView,Alteryx,0.004310345
QlikView,CI,0.00862069
QlikView,DB2,0.004310345
QlikView,Go,0.012931034
QlikView,CSS,0.004310345
QlikView,Microsoft Word,0.004310345
QlikView,Angular,0.004310345
QlikView,Node.js,0.004310345
QlikView,Information Security,0.004310345
QlikView,Operations Research,0.004310345
Analysis Skills,R,0.004310345
Analysis Skills,Java,0.004310345
Analysis Skills,JavaScript,0.004310345
Analysis Skills,JSON,0.004310345
Analysis Skills,XML,0.004310345
Analysis Skills,Go,0.004310345
Analysis Skills,CSS,0.004310345
Analysis Skills,UI,0.004310345
Analysis Skills,UX,0.004310345
Analysis Skills,Drupal,0.004310345
Analysis Skills,Magento,0.004310345
Analysis Skills,WordPress,0.004310345
Analysis Skills,Conflict Management,0.004310345
Solr,Python,0.004310345
Solr,SQL,0.004310345
Solr,R,0.004310345
Solr,Java,0.004310345
Solr,Tableau,0.004310345
Solr,AWS,0.004310345
Solr,Azure,0.004310345
Solr,HBase,0.004310345
Solr,MongoDB,0.004310345
Solr,Ruby,0.004310345
Solr,Elasticsearch,0.004310345
Solr,REST,0.004310345
Solr,Jenkins,0.004310345
Solr,Angular,0.004310345
Solr,Maven,0.004310345
Solr,Ansible,0.004310345
Solr,Redis,0.004310345
Solr,Lucene,0.004310345
Solr,Spring,0.004310345
Solr,Bootstrap,0.004310345
Solr,SSL,0.004310345
T-SQL,SQL,0.00862069
T-SQL,R,0.00862069
T-SQL,Tableau,0.004310345
T-SQL,SAS,0.00862069
T-SQL,Oracle,0.004310345
T-SQL,Microsoft SQL Server,0.004310345
T-SQL,Microsoft Office,0.004310345
T-SQL,Excel,0.00862069
T-SQL,Business Intelligence,0.004310345
T-SQL,Marketing,0.004310345
T-SQL,PL/SQL,0.004310345
T-SQL,SharePoint,0.004310345
T-SQL,UI,0.004310345
T-SQL,Microsoft Project,0.004310345
T-SQL,Quality Management,0.004310345
T-SQL,Biostatistics,0.004310345
Business Analysis,Python,0.004310345
Business Analysis,SQL,0.051724138
Business Analysis,R,0.159482759
Business Analysis,Java,0.004310345
Business Analysis,Tableau,0.021551724
Business Analysis,Oracle,0.021551724
Business Analysis,Data Warehouse,0.017241379
Business Analysis,AI,0.017241379
Business Analysis,Data Analysis,0.004310345
Business Analysis,Azure,0.00862069
Business Analysis,Excel,0.112068966
Business Analysis,Perl,0.004310345
Business Analysis,Software Development,0.017241379
Business Analysis,Data Science,0.00862069
Business Analysis,Project Management,0.047413793
Business Analysis,Business Intelligence,0.025862069
Business Analysis,C#,0.004310345
Business Analysis,Microsoft Access,0.004310345
Business Analysis,Marketing,0.00862069
Business Analysis,SDLC,0.025862069
Business Analysis,Jira,0.004310345
Business Analysis,Data Management,0.004310345
Business Analysis,SAP,0.004310345
Business Analysis,PHP,0.004310345
Business Analysis,Network,0.00862069
Business Analysis,Visio,0.034482759
Business Analysis,CI,0.012931034
Business Analysis,Go,0.051724138
Business Analysis,GIS,0.004310345
Business Analysis,Troubleshooting,0.00862069
Business Analysis,System Design,0.004310345
Business Analysis,Accounting,0.021551724
Business Analysis,SaaS,0.00862069
Business Analysis,PMP,0.00862069
Business Analysis,Adobe Marketing,0.004310345
Business Analysis,Hyperion,0.00862069
Business Analysis,IaaS,0.004310345
Business Analysis,UI,0.021551724
Business Analysis,PeopleSoft,0.004310345
Business Analysis,Customer Service,0.004310345
Business Analysis,Microsoft Project,0.00862069
Business Analysis,Quality Management,0.004310345
Business Analysis,Application Support,0.012931034
Business Analysis,UX,0.012931034
Business Analysis,CPA,0.00862069
Business Analysis,HP ALM,0.004310345
Business Analysis,VersionOne,0.004310345
Business Analysis,Change Management,0.012931034
Business Analysis,GAAP,0.012931034
Business Analysis,Oracle EBS,0.004310345
Business Analysis,Process Mapping,0.004310345
Business Analysis,RN,0.00862069
Business Analysis,Regulatory Reporting,0.004310345
Business Analysis,Business Management,0.004310345
Business Analysis,IFRS,0.004310345
Kubernetes,SQL,0.004310345
Kubernetes,R,0.004310345
Kubernetes,Git,0.004310345
Kubernetes,Perl,0.004310345
Kubernetes,Splunk,0.004310345
Kubernetes,Jenkins,0.004310345
Kubernetes,SVN,0.004310345
Kubernetes,Chef,0.004310345
Predictive Analytics,Python,0.00862069
Predictive Analytics,SQL,0.004310345
Predictive Analytics,R,0.00862069
Predictive Analytics,Hadoop,0.004310345
Predictive Analytics,Tableau,0.004310345
Predictive Analytics,SAS,0.00862069
Predictive Analytics,AWS,0.004310345
Predictive Analytics,Scripting,0.004310345
Predictive Analytics,Excel,0.004310345
Predictive Analytics,SPSS,0.00862069
Predictive Analytics,Data Science,0.004310345
Predictive Analytics,Business Intelligence,0.004310345
Predictive Analytics,Informatica,0.004310345
Predictive Analytics,Marketing,0.004310345
Predictive Analytics,Data Management,0.004310345
Predictive Analytics,Apache,0.004310345
Predictive Analytics,SAP,0.004310345
Predictive Analytics,OBIEE,0.004310345
Predictive Analytics,RN,0.004310345
Network,Python,0.012931034
Network,SQL,0.047413793
Network,Machine Learning,0.00862069
Network,R,0.120689655
Network,Spark,0.004310345
Network,Java,0.004310345
Network,Tableau,0.034482759
Network,Hive,0.004310345
Network,SAS,0.017241379
Network,Big Data,0.004310345
Network,AWS,0.00862069
Network,Scala,0.004310345
Network,Data Warehouse,0.012931034
Network,AI,0.012931034
Network,Data Analysis,0.004310345
Network,MATLAB,0.004310345
Network,Microsoft Office,0.004310345
Network,Excel,0.086206897
Network,Perl,0.004310345
Network,SPSS,0.004310345
Network,Data Science,0.004310345
Network,Project Management,0.00862069
Network,Business Intelligence,0.030172414
Network,S3,0.004310345
Network,Informatica,0.004310345
Network,Microsoft Access,0.004310345
Network,Marketing,0.021551724
Network,SDLC,0.00862069
Network,Jira,0.004310345
Network,Data Management,0.004310345
Network,SAP,0.012931034
Network,Alteryx,0.004310345
Network,Business Analysis,0.00862069
Network,Visio,0.00862069
Network,Go,0.060344828
Network,Google Analytics,0.00862069
Network,Maven,0.004310345
Network,Digital Marketing,0.004310345
Network,Accounting,0.00862069
Network,Epic,0.004310345
Network,Omniture,0.004310345
Network,PMP,0.004310345
Network,UI,0.021551724
Network,Customer Service,0.00862069
Network,FTP,0.004310345
Network,Application Support,0.00862069
Network,Managed Care,0.00862069
Network,SSL,0.004310345
Network,Marketo,0.004310345
Network,ACH,0.004310345
Network,RN,0.00862069
Network,SEO,0.004310345
Visio,Python,0.047413793
Visio,SQL,0.163793103
Visio,R,0.306034483
Visio,Spark,0.00862069
Visio,Java,0.004310345
Visio,Tableau,0.043103448
Visio,SAS,0.025862069
Visio,AWS,0.017241379
Visio,Oracle,0.00862069
Visio,Data Analysis,0.00862069
Visio,Azure,0.012931034
Visio,Microsoft Office,0.043103448
Visio,Excel,0.24137931
Visio,SPSS,0.012931034
Visio,Software Development,0.030172414
Visio,Data Science,0.00862069
Visio,Project Management,0.043103448
Visio,Business Intelligence,0.00862069
Visio,S3,0.017241379
Visio,Power BI,0.012931034
Visio,Teradata,0.004310345
Visio,REST,0.004310345
Visio,Marketing,0.038793103
Visio,SDLC,0.038793103
Visio,Jira,0.021551724
Visio,Data Management,0.004310345
Visio,XML,0.00862069
Visio,SAP,0.00862069
Visio,Alteryx,0.004310345
Visio,Visual Basic,0.00862069
Visio,Business Analysis,0.034482759
Visio,Network,0.00862069
Visio,CI,0.038793103
Visio,Go,0.043103448
Visio,CSS,0.00862069
Visio,Microsoft Word,0.00862069
Visio,GIS,0.004310345
Visio,SharePoint,0.038793103
Visio,Confluence,0.00862069
Visio,Accounting,0.012931034
Visio,Kanban,0.00862069
Visio,SaaS,0.00862069
Visio,Epic,0.017241379
Visio,PMP,0.00862069
Visio,Software Testing,0.004310345
Visio,Adobe Marketing,0.004310345
Visio,Audits,0.004310345
Visio,Hyperion,0.004310345
Visio,UI,0.038793103
Visio,PeopleSoft,0.004310345
Visio,Process Management,0.004310345
Visio,FTP,0.004310345
Visio,Quality Management,0.004310345
Visio,Application Support,0.00862069
Visio,SOX,0.00862069
Visio,Windows,0.00862069
Visio,CPA,0.004310345
Visio,Process Improvement,0.004310345
Visio,Epic Certification,0.00862069
Visio,ICD-9,0.004310345
Visio,VersionOne,0.00862069
Visio,GAAP,0.004310345
Visio,Process Mapping,0.004310345
Visio,ACH,0.004310345
Visio,Adobe Creative Suite,0.004310345
Visio,RN,0.021551724
Visio,Regulatory Reporting,0.004310345
Visio,WordPress,0.00862069
Visio,Ellucian,0.004310345
Visio,IFRS,0.004310345
Visio,SEO,0.004310345
PL/SQL,Python,0.012931034
PL/SQL,SQL,0.025862069
PL/SQL,R,0.025862069
PL/SQL,Java,0.00862069
PL/SQL,Tableau,0.012931034
PL/SQL,SAS,0.00862069
PL/SQL,Oracle,0.021551724
PL/SQL,AI,0.004310345
PL/SQL,Microsoft SQL Server,0.004310345
PL/SQL,MATLAB,0.004310345
PL/SQL,Microsoft Office,0.004310345
PL/SQL,Git,0.004310345
PL/SQL,Excel,0.021551724
PL/SQL,MySQL,0.004310345
PL/SQL,SPSS,0.004310345
PL/SQL,Data Science,0.004310345
PL/SQL,Business Intelligence,0.004310345
PL/SQL,C#,0.004310345
PL/SQL,Power BI,0.004310345
PL/SQL,Marketing,0.004310345
PL/SQL,JSON,0.004310345
PL/SQL,XML,0.004310345
PL/SQL,PHP,0.004310345
PL/SQL,Alteryx,0.004310345
PL/SQL,T-SQL,0.004310345
PL/SQL,Pentaho,0.004310345
PL/SQL,SharePoint,0.004310345
PL/SQL,React,0.004310345
PL/SQL,OBIEE,0.004310345
PL/SQL,UI,0.004310345
PL/SQL,PeopleSoft,0.00862069
PL/SQL,Microsoft Project,0.004310345
PL/SQL,UX,0.004310345
PL/SQL,Windows,0.004310345
CI,Python,0.017241379
CI,SQL,0.064655172
CI,Machine Learning,0.00862069
CI,R,0.206896552
CI,Spark,0.00862069
CI,Tableau,0.038793103
CI,SAS,0.012931034
CI,AWS,0.004310345
CI,Oracle,0.017241379
CI,Linux,0.004310345
CI,AI,0.012931034
CI,TensorFlow,0.004310345
CI,Data Analysis,0.004310345
CI,Microsoft Office,0.038793103
CI,Excel,0.181034483
CI,Perl,0.00862069
CI,SPSS,0.012931034
CI,Software Development,0.004310345
CI,Data Science,0.00862069
CI,Project Management,0.00862069
CI,Business Intelligence,0.017241379
CI,Power BI,0.00862069
CI,Marketing,0.038793103
CI,SDLC,0.00862069
CI,Data Management,0.012931034
CI,SAP,0.00862069
CI,Alteryx,0.004310345
CI,QlikView,0.00862069
CI,Business Analysis,0.012931034
CI,Visio,0.038793103
CI,Go,0.060344828
CI,CSS,0.004310345
CI,Microsoft Word,0.004310345
CI,SharePoint,0.021551724
CI,Google Analytics,0.004310345
CI,Troubleshooting,0.00862069
CI,Digital Marketing,0.00862069
CI,Accounting,0.017241379
CI,Epic,0.00862069
CI,Lean,0.004310345
CI,Software Testing,0.004310345
CI,Telecommunication,0.004310345
CI,Audits,0.004310345
CI,NIST,0.00862069
CI,UI,0.012931034
CI,PeopleSoft,0.012931034
CI,Workday,0.004310345
CI,Customer Service,0.004310345
CI,Managed Care,0.00862069
CI,Six Sigma,0.004310345
CI,CPA,0.012931034
CI,Process Improvement,0.004310345
CI,IAT,0.00862069
CI,ACH,0.012931034
CI,Financial Accounting,0.004310345
CI,RN,0.00862069
CI,Regulatory Reporting,0.00862069
CI,Unity,0.004310345
CI,Business Management,0.00862069
CI,CFE,0.004310345
CI,Payroll,0.00862069
CI,Program Management,0.004310345
DB2,Python,0.00862069
DB2,SQL,0.017241379
DB2,R,0.017241379
DB2,Java,0.012931034
DB2,Tableau,0.004310345
DB2,SAS,0.004310345
DB2,Oracle,0.00862069
DB2,Git,0.004310345
DB2,Excel,0.012931034
DB2,JavaScript,0.004310345
DB2,Perl,0.004310345
DB2,Software Development,0.004310345
DB2,Data Science,0.004310345
DB2,S3,0.004310345
DB2,C#,0.004310345
DB2,Teradata,0.00862069
DB2,Statistical Software,0.004310345
DB2,REST,0.004310345
DB2,XML,0.004310345
DB2,Alteryx,0.004310345
DB2,HTML5,0.004310345
DB2,QlikView,0.004310345
DB2,Go,0.004310345
DB2,CSS,0.004310345
DB2,Angular,0.004310345
DB2,React,0.004310345
DB2,SOAP,0.004310345
DB2,Operations Research,0.004310345
DB2,UI,0.004310345
DB2,Sybase,0.004310345
DB2,Tomcat,0.004310345
Go,Python,0.206896552
Go,SQL,0.400862069
Go,Machine Learning,0.017241379
Go,R,0.75
Go,Hadoop,0.017241379
Go,Spark,0.025862069
Go,Java,0.064655172
Go,Tableau,0.314655172
Go,Hive,0.004310345
Go,SAS,0.047413793
Go,Big Data,0.017241379
Go,AWS,0.030172414
Go,Scala,0.012931034
Go,NoSQL,0.012931034
Go,C/C++,0.004310345
Go,Oracle,0.064655172
Go,Data Warehouse,0.017241379
Go,Linux,0.021551724
Go,AI,0.073275862
Go,Microsoft SQL Server,0.00862069
Go,TensorFlow,0.004310345
Go,Kafka,0.004310345
Go,Data Analysis,0.012931034
Go,Azure,0.012931034
Go,MATLAB,0.012931034
Go,Microsoft Office,0.077586207
Go,Scripting,0.004310345
Go,Git,0.012931034
Go,Excel,0.560344828
Go,JavaScript,0.021551724
Go,MySQL,0.025862069
Go,Perl,0.017241379
Go,SPSS,0.030172414
Go,Software Development,0.012931034
Go,Data Science,0.056034483
Go,Docker,0.00862069
Go,Project Management,0.077586207
Go,Business Intelligence,0.137931034
Go,S3,0.00862069
Go,C#,0.012931034
Go,Informatica,0.012931034
Go,Ruby,0.00862069
Go,Google Cloud Platform,0.034482759
Go,Elasticsearch,0.004310345
Go,Power BI,0.064655172
Go,Teradata,0.004310345
Go,Statistical Software,0.004310345
Go,Splunk,0.004310345
Go,Marketing,0.155172414
Go,JSON,0.017241379
Go,SDLC,0.030172414
Go,Jira,0.030172414
Go,Data Management,0.030172414
Go,Apache,0.017241379
Go,XML,0.025862069
Go,SAP,0.030172414
Go,PHP,0.012931034
Go,Alteryx,0.00862069
Go,HTML5,0.00862069
Go,STATA,0.004310345
Go,QlikView,0.012931034
Go,Analysis Skills,0.004310345
Go,Business Analysis,0.051724138
Go,Network,0.060344828
Go,Visio,0.043103448
Go,CI,0.060344828
Go,DB2,0.004310345
Go,CSS,0.017241379
Go,Microsoft Word,0.004310345
Go,GIS,0.004310345
Go,Confluence,0.00862069
Go,Crystal Reports,0.004310345
Go,Google Analytics,0.176724138
Go,Troubleshooting,0.00862069
Go,System Design,0.004310345
Go,PowerShell,0.004310345
Go,Digital Marketing,0.017241379
Go,Salesforce CRM,0.004310345
Go,React,0.004310345
Go,Information Security,0.00862069
Go,Accounting,0.047413793
Go,Marketing Automation,0.004310345
Go,Clojure,0.004310345
Go,SaaS,0.021551724
Go,Epic,0.012931034
Go,Management Consulting,0.004310345
Go,Lean,0.004310345
Go,Omniture,0.043103448
Go,Operations Research,0.004310345
Go,Bioinformatics,0.004310345
Go,Doubleclick,0.004310345
Go,PMP,0.017241379
Go,Software Testing,0.00862069
Go,Telecommunication,0.004310345
Go,iOS,0.012931034
Go,Adobe Marketing,0.004310345
Go,Hyperion,0.004310345
Go,NIST,0.00862069
Go,UI,0.034482759
